Title,Postcode,Size,Price,URL
4-Zimmer EG-WHNG - Nähe U1/Messegelände/Wirtschaftsuniversität,1020,72 m²,€ 321.795,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1020-leopoldstadt/4-zimmer-eg-whng-naehe-u1-messegelaende-wirtschaftsuniversitaet-1065351068/
"U3 NÄHE! 2 Zimmer im DG zu SANIEREN, SONNIG und RUHIG",1160,51 m²,€ 192.500,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1160-ottakring/u3-naehe-2-zimmer-im-dg-zu-sanieren-sonnig-und-ruhig-768644872/
Luxuriöses Penthouse // Einzigartiges Architektendesign // 3 Terrassen mit Wienblick 1180 Wien,1180,179 m²,€ 2.200.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1180-waehring/luxurioeses-penthouse-einzigartiges-architektendesign-3-terrassen-mit-wienblick-1180-wien-1612147518/
+++ DESIGN - KERNSANIERT - ERSTBEZUG - FERNBLICK - RUHIG - FREIER MIETZINS +++,1040,45 m²,€ 300.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1040-wieden/-design-kernsaniert-erstbezug-fernblick-ruhig-freier-mietzins-1051488470/
THE UNIVERSE - Wo Träume Realität werden!,1200,172 m²,€ 1.299.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1200-brigittenau/the-universe-wo-traeume-realitaet-werden-1551391400/
THE UNIVERSE - Wo Träume Realität werden!,1200,81 m²,€ 599.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1200-brigittenau/the-universe-wo-traeume-realitaet-werden-1564155451/
THE UNIVERSE - Wo Träume Realität werden!,1200,73 m²,€ 499.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1200-brigittenau/the-universe-wo-traeume-realitaet-werden-2086579195/
THE UNIVERSE - Wo Träume Realität werden!,1200,87 m²,€ 549.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1200-brigittenau/the-universe-wo-traeume-realitaet-werden-1960703012/
THE UNIVERSE - Wo Träume Realität werden!,1200,107 m²,€ 689.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1200-brigittenau/the-universe-wo-traeume-realitaet-werden-1117170959/
Dieser Altbau ist die pure Perfektion! Kompakt - Praktisch - Clever - Gut! Jetzt besichtigen!,1080,31 m²,€ 380.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1080-josefstadt/dieser-altbau-ist-die-pure-perfektion-kompakt-praktisch-clever-gut-jetzt-besichtigen-1271467793/
Geräumige 2 Zimmer Wohnung im 10. Wiener Gemeindebezirk,1100,66 m²,€ 257.400,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1100-favoriten/geraeumige-2-zimmer-wohnung-im-10-wiener-gemeindebezirk-1418808044/
3-Zimmer-Wohnung im gepflegten Altbau mit viel Potenzial,1100,88 m²,€ 328.125,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1100-favoriten/3-zimmer-wohnung-im-gepflegten-altbau-mit-viel-potenzial-1741546975/
Altbauwohnung mit viel Potenzial im 10. Wiener Gemeindebezirk,1100,84 m²,€ 319.200,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1100-favoriten/altbauwohnung-mit-viel-potenzial-im-10-wiener-gemeindebezirk-1293868445/
4-Zimmer EG-WHNG - Nähe U1/Messegelände/Wirtschaftsuniversität,1020,72 m²,€ 321.795,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1020-leopoldstadt/4-zimmer-eg-whng-naehe-u1-messegelaende-wirtschaftsuniversitaet-1065351068/
"U3 NÄHE! 2 Zimmer im DG zu SANIEREN, SONNIG und RUHIG",1160,51 m²,€ 192.500,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1160-ottakring/u3-naehe-2-zimmer-im-dg-zu-sanieren-sonnig-und-ruhig-768644872/
Luxuriöses Penthouse // Einzigartiges Architektendesign // 3 Terrassen mit Wienblick 1180 Wien,1180,179 m²,€ 2.200.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1180-waehring/luxurioeses-penthouse-einzigartiges-architektendesign-3-terrassen-mit-wienblick-1180-wien-1612147518/
+++ DESIGN - KERNSANIERT - ERSTBEZUG - FERNBLICK - RUHIG - FREIER MIETZINS +++,1040,45 m²,€ 300.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1040-wieden/-design-kernsaniert-erstbezug-fernblick-ruhig-freier-mietzins-1051488470/
THE UNIVERSE - Wo Träume Realität werden!,1200,172 m²,€ 1.299.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1200-brigittenau/the-universe-wo-traeume-realitaet-werden-1551391400/
THE UNIVERSE - Wo Träume Realität werden!,1200,81 m²,€ 599.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1200-brigittenau/the-universe-wo-traeume-realitaet-werden-1564155451/
THE UNIVERSE - Wo Träume Realität werden!,1200,73 m²,€ 499.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1200-brigittenau/the-universe-wo-traeume-realitaet-werden-2086579195/
THE UNIVERSE - Wo Träume Realität werden!,1200,87 m²,€ 549.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1200-brigittenau/the-universe-wo-traeume-realitaet-werden-1960703012/
THE UNIVERSE - Wo Träume Realität werden!,1200,107 m²,€ 689.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1200-brigittenau/the-universe-wo-traeume-realitaet-werden-1117170959/
THE UNIVERSE - Wo Träume Realität werden!,1200,110 m²,€ 799.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1200-brigittenau/the-universe-wo-traeume-realitaet-werden-1353644933/
THE UNIVERSE - Wo Träume Realität werden!,1200,73 m²,€ 519.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1200-brigittenau/the-universe-wo-traeume-realitaet-werden-1313447458/
THE UNIVERSE - Wo Träume Realität werden!,1200,108 m²,€ 699.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1200-brigittenau/the-universe-wo-traeume-realitaet-werden-1479838114/
THE UNIVERSE - Wo Träume Realität werden!,1200,87 m²,€ 559.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1200-brigittenau/the-universe-wo-traeume-realitaet-werden-2122817101/
THE UNIVERSE - Wo Träume Realität werden!,1200,85 m²,€ 535.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1200-brigittenau/the-universe-wo-traeume-realitaet-werden-874248268/
THE UNIVERSE - Wo Träume Realität werden!,1200,107 m²,€ 675.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1200-brigittenau/the-universe-wo-traeume-realitaet-werden-1170125142/
THE UNIVERSE - Wo Träume Realität werden!,1200,85 m²,€ 525.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1200-brigittenau/the-universe-wo-traeume-realitaet-werden-1824722283/
THE UNIVERSE - Wo Träume Realität werden!,1200,31 m²,€ 179.900,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1200-brigittenau/the-universe-wo-traeume-realitaet-werden-1128210018/
STADTWOHNUNG: Sanierungsbedürftige 2-Zimmer Wohnung in 1070 Wien,1070,56 m²,€ 279.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1070-neubau/stadtwohnung-sanierungsbeduerftige-2-zimmer-wohnung-in-1070-wien-699547333/
Genial - Lebens(t)raum Erfüller im Grünen! Ab ins Dachgeschoss / 3 Zimmer / 3 Terrassen / Viel Lebensqualität! Wärmepumpe und Solaranlage + Naturnahe Gewässer ums Eck!,1220,69 m²,€ 405.500,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1220-donaustadt/genial-lebens-t-raum-erfueller-im-gruenen-ab-ins-dachgeschoss-3-zimmer-3-terrassen-viel-lebensqualitaet-waermepumpe-und-solaranlage-naturnahe-gewaesser-ums-eck-885981171/
WEIHNACHTSAKTION! MUST HAVE - Lebens(t)raum Erfüller im Grünen! Ab ins Dachgeschoss / 3 Zimmer / 3 Terrassen / Viel Lebensqualität! Wärmepumpe und Solaranlage + Naturnahe Gewässer ums Eck!,1220,69 m²,€ 393.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1220-donaustadt/weihnachtsaktion-must-have-lebens-t-raum-erfueller-im-gruenen-ab-ins-dachgeschoss-3-zimmer-3-terrassen-viel-lebensqualitaet-waermepumpe-und-solaranlage-naturnahe-gewaesser-ums-eck-1185045194/
Gemütliche 3-Zimmer Altbauwohnung - ausgezeichnete Lage und Verkehrsanbindung am Praterstern,1020,77 m²,€ 549.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1020-leopoldstadt/gemuetliche-3-zimmer-altbauwohnung-ausgezeichnete-lage-und-verkehrsanbindung-am-praterstern-2002680746/
"Erstbezug! Ihr neues Zuhause in der Stadt: Stilvoll, Modern und Komfortabel mit großem Garten",1100,50 m²,€ 272.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1100-favoriten/erstbezug-ihr-neues-zuhause-in-der-stadt-stilvoll-modern-und-komfortabel-mit-grossem-garten-1540036680/
"""AH11"" Geniale Altbauwohnung mit herrlichem Grünblick im Erstbezug!",1050,102 m²,€ 745.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1050-margareten/-ah11-geniale-altbauwohnung-mit-herrlichem-gruenblick-im-erstbezug-1834926084/
Attraktive 3-Zimmer-Wohnung in 1030 Wien: 70 m² mit Garage und E-Ladestation,1030,70 m²,€ 469.900,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1030-landstrasse/attraktive-3-zimmer-wohnung-in-1030-wien-70-m-mit-garage-und-e-ladestation-1640692000/
"""AH11"" Geniale Altbauwohnung mit herrlichem Grünblick im Erstbezug!",1050,102 m²,€ 745.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1050-margareten/-ah11-geniale-altbauwohnung-mit-herrlichem-gruenblick-im-erstbezug-1834926084/
Attraktive 3-Zimmer-Wohnung in 1030 Wien: 70 m² mit Garage und E-Ladestation,1030,70 m²,€ 469.900,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1030-landstrasse/attraktive-3-zimmer-wohnung-in-1030-wien-70-m-mit-garage-und-e-ladestation-1640692000/
"Stilvolle, kernsanierte 2-Zimmer-Altbauwohnung",1200,49 m²,€ 265.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1200-brigittenau/stilvolle-kernsanierte-2-zimmer-altbauwohnung-1269826218/
Helle 2-Zimmer-Wohnung mit Loggia und Garage in zentraler Lage - perfekt für Pendler!,1050,60 m²,€ 295.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1050-margareten/helle-2-zimmer-wohnung-mit-loggia-und-garage-in-zentraler-lage-perfekt-fuer-pendler-1174866446/
TRAUMHAFTE 4-ZIMMER-GARTENMAISONETTE MIT TOP-AUSSTATTUNG & GARAGENPLATZ | 5 MINUTEN ZUR LOBAU,1220,112 m²,€ 695.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1220-donaustadt/traumhafte-4-zimmer-gartenmaisonette-mit-top-ausstattung-garagenplatz-5-minuten-zur-lobau-1357682567/
OBERDÖBLING | HELLE 2-ZIMMERWOHNUNG MIT 14 m² LOGGIA,1190,14 m²,€ 445.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1190-doebling/oberdoebling-helle-2-zimmerwohnung-mit-14-m-loggia-1580858838/
CHARMANTE GARCONNIERE IM WIENER ALTBAU | NEU RENOVIERT,1160,39 m²,€ 219.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1160-ottakring/charmante-garconniere-im-wiener-altbau-neu-renoviert-915500375/
Perfekte Infrastruktur- U-Bahn und Mariahilfer Straße sind fußläufig erreichbar!,1070,72 m²,€ 575.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1070-neubau/perfekte-infrastruktur-u-bahn-und-mariahilfer-strasse-sind-fusslaeufig-erreichbar-1044172978/
Charmantes 2-Zimmer Stadt-Apartment im Herzen von Neubau!,1070,41 m²,€ 290.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1070-neubau/charmantes-2-zimmer-stadt-apartment-im-herzen-von-neubau-2115181160/
Smartes 2 Zimmer-City-Apartment in der Top-Lage: Ecke Kirchengasse!,1070,43 m²,€ 315.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1070-neubau/smartes-2-zimmer-city-apartment-in-der-top-lage-ecke-kirchengasse-1554424358/
Smartes 2-Zimmer-City-Apartment in der Top-Lage: Lindengasse!,1070,44 m²,€ 340.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1070-neubau/smartes-2-zimmer-city-apartment-in-der-top-lage-lindengasse-1626529961/
"Dachgeschosswohnung mit Pool, Fitnessstudio, Garage und traumhaftem Ausblick - Exklusives Wohnen im historischen Herzen des 1. Bezirks!",1010,329 m²,€ 8.500.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1010-innere-stadt/dachgeschosswohnung-mit-pool-fitnessstudio-garage-und-traumhaftem-ausblick-exklusives-wohnen-im-historischen-herzen-des-1-bezirks-1599030260/
Geniale 4-Zimmer-Familienwohnung mit bester Ausstattung und 2 schönen Freiflächen! Jetzt anfragen.,1050,100 m²,€ 819.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1050-margareten/geniale-4-zimmer-familienwohnung-mit-bester-ausstattung-und-2-schoenen-freiflaechen-jetzt-anfragen-1982590775/
"NEUER PREIS für ""The perfect one""! Genialer Erstbezug mit 2 Terrassen, viel Ruhe und bester Nachbarschaft!",1080,112 m²,€ 1.810.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1080-josefstadt/neuer-preis-fuer-the-perfect-one-genialer-erstbezug-mit-2-terrassen-viel-ruhe-und-bester-nachbarschaft-1316548028/
Die perfekte Stadtwohnung - Magisch schöner Altbau in bester Nachbarschaft! BEZUGSFERTIG!,1080,30 m²,€ 372.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1080-josefstadt/die-perfekte-stadtwohnung-magisch-schoener-altbau-in-bester-nachbarschaft-bezugsfertig-1474011438/
KLEINER 2-ZIMMER TRAUM MIT KLIMAANLAGE UND DACHGARTEN,1170,30 m²,€ 285.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1170-hernals/kleiner-2-zimmer-traum-mit-klimaanlage-und-dachgarten-1667625443/
2 - ZIMMER - WOHNUNG MIT DACHGARTEN ZUM VERLIEBEN,1170,32 m²,€ 269.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1170-hernals/2-zimmer-wohnung-mit-dachgarten-zum-verlieben-1357969488/
"KLEIN, ABER FEIN - EINFACH ZUM WOHLFÜHLEN",1170,31 m²,€ 219.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1170-hernals/klein-aber-fein-einfach-zum-wohlfuehlen-979140589/
WUNDERBARE ETAGENWOHNUNG MIT GEMÜTLICHEM BALKON,1170,44 m²,€ 349.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1170-hernals/wunderbare-etagenwohnung-mit-gemuetlichem-balkon-1609686420/
DAHEIM IN HERNALS - DACHGESCHOSS MIT HERRLICHER SÜD-TERRASSE,1170,30 m²,€ 299.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1170-hernals/daheim-in-hernals-dachgeschoss-mit-herrlicher-sued-terrasse-781609292/
HERRLICHE DACHGESCHOSSWOHNUNG MIT BALKON UND KLIMAANLAGE,1170,69 m²,€ 560.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1170-hernals/herrliche-dachgeschosswohnung-mit-balkon-und-klimaanlage-1778284590/
"Eigentumswohnung am Belgradplatz, 2 Zimmer, Küche getrennt!",1100,60 m²,€ 230.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1100-favoriten/eigentumswohnung-am-belgradplatz-2-zimmer-kueche-getrennt-907277832/
Provisionsfrei - Wunderschöne ca. 40qm Wohnung in bester Ruhelage nahe Naschmarkt,1050,40 m²,€ 180.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1050-margareten/provisionsfrei-wunderschoene-ca-40qm-wohnung-in-bester-ruhelage-nahe-naschmarkt-1205724422/
"Bleibender Wert: Freundliche und helle Balkonwohnung in Breitensee, Kienmayergasse",1140,73 m²,€ 295.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1140-penzing/bleibender-wert-freundliche-und-helle-balkonwohnung-in-breitensee-kienmayergasse-1320343656/
Exklusives Wohnjuwel: 3-Zimmer Wohnung im Herzen Wiens,1050,54 m²,€ 324.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1050-margareten/exklusives-wohnjuwel-3-zimmer-wohnung-im-herzen-wiens-1746573679/
AIRBNB MÖGLICH | NEU ERRICHTETE 3-ZIMMERWOHNUNG MIT OPTIMALER ANBINDUNG & KFZ-GARAGENPLATZ,1220,71 m²,€ 379.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1220-donaustadt/airbnb-moeglich-neu-errichtete-3-zimmerwohnung-mit-optimaler-anbindung-kfz-garagenplatz-942266079/
"LOGGIA-TRAUM IN HERNALS | HELLE, NEU SANIERTE 3-ZIMMERWOHNUNG MIT 10 m² FREIFLÄCHE",1170,10 m²,€ 399.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1170-hernals/loggia-traum-in-hernals-helle-neu-sanierte-3-zimmerwohnung-mit-10-m-freiflaeche-983780881/
Wohn(T)raum am Wasser: Elegante Wohnung über der Donau,1190,102 m²,€ 841.386,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1190-doebling/wohn-t-raum-am-wasser-elegante-wohnung-ueber-der-donau-1278311018/
Wohn(T)raum am Wasser: 3-Zimmer-Wohnung mit Donauausblick,1190,111 m²,€ 799.200,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1190-doebling/wohn-t-raum-am-wasser-3-zimmer-wohnung-mit-donauausblick-1639581162/
Wohn(T)raum am Wasser: Luxuriöse Oase im 19. Bezirk,1190,126 m²,€ 830.165,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1190-doebling/wohn-t-raum-am-wasser-luxurioese-oase-im-19-bezirk-1683516444/
Wohn(T)raum am Wasser: Prestigeträchtige 5-Zimmer-Wohnung mit erstklassigem Concierge-Service,1190,215 m²,€ 1.729.510,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1190-doebling/wohn-t-raum-am-wasser-prestigetraechtige-5-zimmer-wohnung-mit-erstklassigem-concierge-service-1417649726/
ERTSBEZUG - Wunderbare Wohnung im Traumvilla nähe SCHÖNBRUNN!,1130,110 m²,,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1130-hietzing/ertsbezug-wunderbare-wohnung-im-traumvilla-naehe-schoenbrunn-1620260951/
NEU RENOVIERTE 3-ZIMMERWOHNUNG MIT LOGGIA IN HOFRUHELAGE,1050,81 m²,€ 449.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1050-margareten/neu-renovierte-3-zimmerwohnung-mit-loggia-in-hofruhelage-1353806292/
"Großzügige lichtdurchflutete Garconniere, Nähe U6 Michelbeuern AKH",1180,46 m²,€ 197.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1180-waehring/grosszuegige-lichtdurchflutete-garconniere-naehe-u6-michelbeuern-akh-765975620/
"F100 | SÜDSEITIGE GARTENWOHNUNG mit großer Terrasse | Jetzt investieren, später profitieren!",1140,49 m²,€ 321.080,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1140-penzing/f100-suedseitige-gartenwohnung-mit-grosser-terrasse-jetzt-investieren-spaeter-profitieren-1836262972/
Traumhafte sonnige 3 Zimmer DG Wohnung mit 26 m² Terrasse + 7 m² Balkon in einer Stilzinsvilla in schönster Wohnlage Wiens,1210,26 m²,€ 479.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1210-floridsdorf/traumhafte-sonnige-3-zimmer-dg-wohnung-mit-26-m-terrasse-7-m-balkon-in-einer-stilzinsvilla-in-schoenster-wohnlage-wiens-1437299675/
BEFRISTET VERMIETET bis 04/2025 - 3 Zimmer Wohnung inkl. Einbauküche in ausgezeichneter Lage im 11. Wiener Bezirk,2025,67 m²,€ 235.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1110-simmering/befristet-vermietet-bis-04-2025-3-zimmer-wohnung-inkl-einbaukueche-in-ausgezeichneter-lage-im-11-wiener-bezirk-1386136141/
1100 Wien Helle Eigentumswohnung im 2. Liftstock mit 2 getrennten Wohneinheiten Nähe U1,1100,89 m²,€ 395.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1100-favoriten/1100-wien-helle-eigentumswohnung-im-2-liftstock-mit-2-getrennten-wohneinheiten-naehe-u1-759392648/
INVEST IN THE FUTURE - PROVISIONSFREI - NEUBAU - FREIFLÄCHEN - INKL. KÜCHE - GARAGE!,1100,37 m²,€ 236.100,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1100-favoriten/invest-in-the-future-provisionsfrei-neubau-freiflaechen-inkl-kueche-garage-1375421200/
AKTION - PROVISIONSFREI FÜR DIE ERSTEN 15 KÄUFER! NEUBAU - FREIFLÄCHEN - INKL. KÜCHE - GARAGE!,1100,36 m²,€ 212.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1100-favoriten/aktion-provisionsfrei-fuer-die-ersten-15-kaeufer-neubau-freiflaechen-inkl-kueche-garage-1035939025/
AUFLEEBEN - PROVISIONSFREIES UND LEISTBARES WOHNEN MIT ERSTKLASSIGER NEUBAU QUALITÄT!,1100,38 m²,€ 224.100,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1100-favoriten/aufleeben-provisionsfreies-und-leistbares-wohnen-mit-erstklassiger-neubau-qualitaet-2082988820/
INVEST IN THE FUTURE - PROVISIONSFREI - NEUBAU - FREIFLÄCHEN - INKL. KÜCHE - GARAGE!,1100,40 m²,€ 244.300,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1100-favoriten/invest-in-the-future-provisionsfrei-neubau-freiflaechen-inkl-kueche-garage-1372189817/
INVEST IN THE FUTURE - PROVISIONSFREI - NEUBAU - FREIFLÄCHEN - INKL. KÜCHE - GARAGE!,1100,39 m²,€ 248.000,https://www.willhaben.at/iad/immobilien/d/eigentumswohnung/wien/wien-1100-favoriten/invest-in-the-future-provisionsfrei-neubau-freiflaechen-inkl-kueche-garage-1787775657/
